"subject","subject_label","predicate","object","object_label","sentence","source_url"
"Ken Jennings","PERSON","related_to","Brad Rutter","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"2015","DATE","use","Baidu","ORG","2015
Baidu's Minwa supercomputer uses a special deep neural network called a convolutional neural network to identify and categorize images with a higher rate of accuracy than the average human.","https://www.ibm.com/think/topics/artificial-intelligence"
"2015","DATE","use","Minwa","ORG","2015
Baidu's Minwa supercomputer uses a special deep neural network called a convolutional neural network to identify and categorize images with a higher rate of accuracy than the average human.","https://www.ibm.com/think/topics/artificial-intelligence"
"Baidu","ORG","use","Minwa","ORG","2015
Baidu's Minwa supercomputer uses a special deep neural network called a convolutional neural network to identify and categorize images with a higher rate of accuracy than the average human.","https://www.ibm.com/think/topics/artificial-intelligence"
"2016","DATE","beat","AlphaGo","ORG","2016
DeepMind's AlphaGo program, powered by a deep neural network, beats Lee Sodol, the world champion Go player, in a five-game match.","https://www.ibm.com/think/topics/artificial-intelligence"
"2016","DATE","beat","Lee Sodol","PERSON","2016
DeepMind's AlphaGo program, powered by a deep neural network, beats Lee Sodol, the world champion Go player, in a five-game match.","https://www.ibm.com/think/topics/artificial-intelligence"
"AlphaGo","ORG","beat","Lee Sodol","PERSON","2016
DeepMind's AlphaGo program, powered by a deep neural network, beats Lee Sodol, the world champion Go player, in a five-game match.","https://www.ibm.com/think/topics/artificial-intelligence"
"Google","ORG","purchase","DeepMind","PRODUCT","Later, Google purchased DeepMind for a reported USD 400 million.","https://www.ibm.com/think/topics/artificial-intelligence"
"OpenAI","ORG","create","AI","GPE","2022
A rise in large language models or LLMs, such as OpenAI’s ChatGPT, creates an enormous change in performance of AI and its potential to drive enterprise value.","https://www.ibm.com/think/topics/artificial-intelligence"
"the 1950s","DATE","related_to","decades","DATE","It's been around since the 1950s, and its definition has been modified over decades of research and technological advancements.","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Today","DATE","related_to","AI","ORG","Today, AI powers self-driving cars, laptops, chatbots like ChatGPT, and image generators.","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Turing","ORG","coin","AI","GPE","He coined the Turing test, which compares machine ability to human ability to see if people can detect it as artificial (convincing deepfakes are an example of AI passing the Turing test).","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Turing","ORG","coin","Turing","ORG","He coined the Turing test, which compares machine ability to human ability to see if people can detect it as artificial (convincing deepfakes are an example of AI passing the Turing test).","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"AI","GPE","coin","Turing","ORG","He coined the Turing test, which compares machine ability to human ability to see if people can detect it as artificial (convincing deepfakes are an example of AI passing the Turing test).","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Microsoft Copilot","ORG","related_to","Gemini","PERSON","Also: ChatGPT vs. Microsoft Copilot vs. Gemini: Which is the best AI chatbot?","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"today","DATE","demonstrate","AI","ORG","Though these systems aren't a replacement for human intelligence or social interaction, today's AI systems demonstrate some traits found in human intelligence, including learning, problem-solving, pat","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Alexa","ORG","related_to","Google","ORG","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Alexa","ORG","related_to","AI","GPE","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Alexa","ORG","related_to","Microsoft","ORG","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Alexa","ORG","related_to","Copilot","ORG","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Alexa","ORG","related_to","Claude","PERSON","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Google","ORG","related_to","AI","GPE","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Google","ORG","related_to","Microsoft","ORG","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Google","ORG","related_to","Copilot","ORG","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"Google","ORG","related_to","Claude","PERSON","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"AI","GPE","related_to","Microsoft","ORG","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"AI","GPE","related_to","Copilot","ORG","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
"AI","GPE","related_to","Claude","PERSON","The smart speakers on your mantle with Alexa or Google voice assistant built-in are also great examples of AI.
Popular AI chatbots like ChatGPT, Microsoft's Copilot, and Claude can be used for convers","https://www.zdnet.com/article/what-is-ai-heres-everything-you-need-to-know-about-artificial-intelligence/"
